sample_id,timestamp,ax,ay,az,gx,gy,gz,label
59,1774316415.178282,3.55,-0.1,6.39,-0.65,0.17,0.19,swipe_up
59,1774316415.1858594,3.26,-0.27,7.32,-0.88,0.23,0.05,swipe_up
59,1774316415.193626,3.04,-0.51,7.84,-1.08,0.29,-0.09,swipe_up
59,1774316415.2089267,2.77,-0.74,8.5,-1.21,0.36,-0.22,swipe_up
59,1774316415.2131004,2.48,-0.9,9.2,-1.24,0.43,-0.33,swipe_up
59,1774316415.2299027,2.18,-0.99,9.71,-1.18,0.48,-0.39,swipe_up
59,1774316415.2329671,1.87,-0.99,10.27,-1.03,0.52,-0.37,swipe_up
59,1774316415.2489402,1.63,-0.91,10.66,-0.82,0.55,-0.28,swipe_up
59,1774316415.2533371,1.4,-0.81,10.95,-0.61,0.54,-0.09,swipe_up
59,1774316415.269991,1.19,-0.84,11.11,-0.46,0.5,0.16,swipe_up
59,1774316415.2756875,1.1,-1,11.14,-0.35,0.45,0.36,swipe_up
59,1774316415.2884076,1.11,-1.28,11.04,-0.28,0.42,0.49,swipe_up
59,1774316415.295016,1.04,-1.56,10.96,-0.24,0.38,0.53,swipe_up
59,1774316415.3032742,1.03,-1.76,11.02,-0.23,0.35,0.5,swipe_up
59,1774316415.316025,1.03,-1.92,11.03,-0.24,0.32,0.42,swipe_up
59,1774316415.3252957,0.83,-1.97,11.13,-0.25,0.3,0.32,swipe_up
59,1774316415.33999,0.68,-2.04,11.2,-0.25,0.26,0.21,swipe_up
59,1774316415.3430994,0.72,-2.05,11.34,-0.24,0.22,0.14,swipe_up
59,1774316415.3586369,0.65,-2.04,11.29,-0.2,0.17,0.11,swipe_up
59,1774316415.3638992,0.63,-1.95,11.39,-0.14,0.11,0.11,swipe_up
59,1774316415.3784704,0.76,-1.86,11.32,-0.09,0.04,0.15,swipe_up
59,1774316415.3834898,0.92,-1.82,11.12,-0.01,0,0.22,swipe_up
59,1774316415.4000757,1.11,-1.73,10.89,0.07,-0.01,0.29,swipe_up
59,1774316415.4055455,1.19,-1.64,10.69,0.13,0.02,0.35,swipe_up
59,1774316415.4121318,1.24,-1.58,10.49,0.16,0.07,0.38,swipe_up
59,1774316415.4275136,1.33,-1.53,10.39,0.17,0.11,0.4,swipe_up
59,1774316415.4325833,1.42,-1.47,10.28,0.16,0.16,0.4,swipe_up
59,1774316415.4470336,1.36,-1.48,10.28,0.14,0.2,0.37,swipe_up
59,1774316415.4531155,1.34,-1.48,10.38,0.12,0.21,0.34,swipe_up
59,1774316415.4677696,1.35,-1.47,10.51,0.09,0.19,0.3,swipe_up
59,1774316415.4729967,1.33,-1.53,10.6,0.06,0.16,0.27,swipe_up
59,1774316415.4881513,1.28,-1.59,10.67,0.06,0.11,0.25,swipe_up
59,1774316415.4935312,1.31,-1.58,10.72,0.06,0.08,0.23,swipe_up
59,1774316415.5084844,1.27,-1.54,10.64,0.04,0.04,0.22,swipe_up
59,1774316415.5141563,1.2,-1.53,10.51,0.01,0,0.18,swipe_up
59,1774316415.5293205,1.16,-1.55,10.45,-0.03,-0.01,0.13,swipe_up
59,1774316415.5348363,1.11,-1.52,10.35,-0.06,-0.01,0.06,swipe_up
59,1774316415.5472214,1.04,-1.39,10.28,-0.08,0,0,swipe_up
59,1774316415.5559516,1.02,-1.26,10.25,-0.11,0.01,-0.04,swipe_up
59,1774316415.5708504,0.96,-1.15,10.27,-0.12,0.02,-0.06,swipe_up
59,1774316415.5759096,0.91,-1.08,10.27,-0.12,0.04,-0.06,swipe_up
59,1774316415.5876265,0.87,-1.01,10.36,-0.09,0.05,-0.05,swipe_up
59,1774316415.5973983,0.82,-1.06,10.4,-0.06,0.05,-0.02,swipe_up
59,1774316415.604573,0.87,-1.06,10.39,-0.02,0.06,0.02,swipe_up
59,1774316415.6172223,0.89,-1.01,10.34,0.02,0.07,0.06,swipe_up
59,1774316415.6226535,0.89,-0.95,10.32,0.05,0.08,0.09,swipe_up
59,1774316415.6360934,0.89,-0.95,10.37,0.05,0.1,0.12,swipe_up
59,1774316415.6424327,0.94,-0.97,10.43,0.03,0.1,0.13,swipe_up
59,1774316415.6624436,0.94,-0.98,10.5,0.01,0.1,0.14,swipe_up
59,1774316415.6644893,0.89,-1.03,10.55,-0.02,0.09,0.13,swipe_up
59,1774316415.6819282,0.83,-1.08,10.67,-0.03,0.08,0.12,swipe_up
59,1774316415.6880229,0.77,-1.13,10.73,-0.05,0.06,0.1,swipe_up
59,1774316415.6933355,0.77,-1.18,10.88,-0.07,0.02,0.09,swipe_up
59,1774316415.7088597,0.82,-1.22,10.88,-0.08,-0.02,0.09,swipe_up
59,1774316415.7131364,0.85,-1.2,10.79,-0.07,-0.05,0.1,swipe_up
59,1774316415.7332678,0.85,-1.2,10.73,-0.07,-0.07,0.09,swipe_up
59,1774316415.7354171,0.98,-1.2,10.67,-0.07,-0.09,0.1,swipe_up
59,1774316415.7498999,1.1,-1.18,10.5,-0.07,-0.08,0.1,swipe_up
59,1774316415.756299,1.16,-1.14,10.32,-0.05,-0.06,0.12,swipe_up
59,1774316415.7706425,1.19,-1.05,10.29,-0.02,-0.02,0.13,swipe_up
59,1774316415.774692,1.22,-0.95,10.26,-0.01,0.02,0.14,swipe_up
59,1774316415.7878127,1.25,-0.9,10.16,0.01,0.05,0.16,swipe_up
